sim_datetime,price,demand,actual_demand,predicted_demand,forecast_error,action_name,battery_level,account_balance,cumulative_profit,unmet_demand,reward,variance_penalty,price_multiplier,demand_multiplier,active_scenario
2026-05-15 10:17:35,0.0503,1.305,1.305,1.305,0.0,HOLD,0.0,82.46,-17.54,1.3,0.0,0.0,1.5,1.5,
2026-05-15 11:17:35,0.03,1.3635,1.3635,1.3635,0.0,HOLD,0.0,82.46,-17.54,1.36,0.0,0.0,1.5,1.5,
2026-05-15 12:17:35,0.0457,1.4865,1.4865,1.4865,0.0,HOLD,0.0,82.46,-17.54,1.49,0.0,0.0,1.5,1.5,
2026-05-15 13:17:35,0.0396,1.506,1.506,1.506,0.0,HOLD,0.0,82.46,-17.54,1.51,0.0,0.0,1.5,1.5,
2026-05-15 14:17:35,0.0825,1.5825,1.5825,1.5825,0.0,HOLD,0.0,82.46,-17.54,1.58,0.0,0.0,1.5,1.5,
2026-05-15 15:17:35,0.0973,1.9665,1.9665,1.9665,0.0,HOLD,0.0,82.46,-17.54,1.97,0.0,0.0,1.5,1.5,
2026-05-15 16:17:35,0.1767,2.202,2.202,2.202,0.0,HOLD,0.0,82.46,-17.54,2.2,0.0,0.0,1.5,1.5,
2026-05-15 17:17:35,0.2108,2.418,2.418,2.418,0.0,HOLD,0.0,82.46,-17.54,2.42,0.0,0.0,1.5,1.5,
2026-05-15 18:17:35,0.2095,2.313,2.313,2.313,0.0,HOLD,0.0,82.46,-17.54,2.31,0.0,0.0,1.5,1.5,
2026-05-15 19:17:35,0.2127,2.385,2.385,2.385,0.0,HOLD,0.0,82.46,-17.54,2.39,0.0,0.0,1.5,1.5,
2026-05-15 20:17:35,0.1936,1.92,1.92,1.92,0.0,HOLD,0.0,82.46,-17.54,1.92,0.0,0.0,1.5,1.5,
2026-05-15 21:17:35,0.182,1.791,1.791,1.791,0.0,HOLD,0.0,82.46,-17.54,1.79,0.0,0.0,1.5,1.5,
2026-05-15 22:17:35,0.1407,1.5045,1.5045,1.5045,0.0,HOLD,0.0,82.46,-17.54,1.5,0.0,0.0,1.5,1.5,
2026-05-15 23:17:35,0.1297,1.2,1.2,1.2,0.0,HOLD,0.0,82.46,-17.54,1.2,0.0,0.0,1.5,1.5,
2026-05-16 00:17:35,0.0769,0.738,0.738,0.738,0.0,HOLD,0.0,82.46,-17.54,0.74,0.0,0.0,1.5,1.5,
2026-05-16 01:17:35,0.0675,0.7215,0.7215,0.7215,0.0,HOLD,0.0,82.46,-17.54,0.72,0.0,0.0,1.5,1.5,
2026-05-16 02:17:35,0.0638,0.627,0.627,0.627,0.0,HOLD,0.0,82.46,-17.54,0.63,0.0,0.0,1.5,1.5,
2026-05-16 03:17:35,0.0639,0.669,0.669,0.669,0.0,HOLD,0.0,82.46,-17.54,0.67,0.0,0.0,1.5,1.5,
2026-05-16 04:17:35,0.0759,0.7095,0.7095,0.7095,0.0,HOLD,0.0,82.46,-17.54,0.71,0.0,0.0,1.5,1.5,
2026-05-16 05:17:35,0.0891,0.873,0.873,0.873,0.0,HOLD,0.0,82.46,-17.54,0.87,0.0,0.0,1.5,1.5,
2026-05-16 06:17:35,0.0943,1.0575,1.0575,1.0575,0.0,HOLD,0.0,82.46,-17.54,1.06,0.0,0.0,1.5,1.5,
2026-05-16 07:17:35,0.1005,1.386,1.386,1.386,0.0,HOLD,0.0,82.46,-17.54,1.39,0.0,0.0,1.5,1.5,
2026-05-16 08:17:35,0.063,1.3035,1.3035,1.3035,0.0,HOLD,0.0,82.46,-17.54,1.3,0.0,0.0,1.5,1.5,
2026-05-16 09:17:35,0.03,0.957,0.957,0.957,0.0,HOLD,0.0,82.46,-17.54,0.96,0.0,0.0,1.5,1.5,
2026-05-16 10:17:35,0.03,0.9495,0.9495,0.9495,0.0,HOLD,0.0,82.46,-17.54,0.95,0.0,0.0,1.5,1.5,
2026-05-16 11:17:35,0.03,0.933,0.933,0.933,0.0,HOLD,0.0,82.46,-17.54,0.93,0.0,0.0,1.5,1.5,
2026-05-16 12:17:35,0.03,1.0545,1.0545,1.0545,0.0,HOLD,0.0,82.46,-17.54,1.05,0.0,0.0,1.5,1.5,
2026-05-16 13:17:35,0.03,0.9465,0.9465,0.9465,0.0,HOLD,0.0,82.46,-17.54,0.95,0.0,0.0,1.5,1.5,
2026-05-16 14:17:35,0.0379,1.1715,1.1715,1.1715,0.0,HOLD,0.0,82.46,-17.54,1.17,0.0,0.0,1.5,1.5,
2026-05-16 15:17:35,0.0914,1.224,1.224,1.224,0.0,HOLD,0.0,82.46,-17.54,1.22,0.0,0.0,1.5,1.5,
2026-05-16 16:17:35,0.0979,1.473,1.473,1.473,0.0,HOLD,0.0,82.46,-17.54,1.47,0.0,0.0,1.5,1.5,
2026-05-16 17:17:35,0.1505,1.7325,1.7325,1.7325,0.0,HOLD,0.0,82.46,-17.54,1.73,0.0,0.0,1.5,1.5,
2026-05-16 18:17:35,0.1429,1.701,1.701,1.701,0.0,HOLD,0.0,82.46,-17.54,1.7,0.0,0.0,1.5,1.5,
2026-05-16 19:17:35,0.1505,1.4355,1.4355,1.4355,0.0,HOLD,0.0,82.46,-17.54,1.44,0.0,0.0,1.5,1.5,
2026-05-16 20:17:35,0.1359,1.509,1.509,1.509,0.0,HOLD,0.0,82.46,-17.54,1.51,0.0,0.0,1.5,1.5,
2026-05-16 21:17:35,0.1299,1.281,1.281,1.281,0.0,HOLD,0.0,82.46,-17.54,1.28,0.0,0.0,1.5,1.5,
2026-05-16 22:17:35,0.0999,0.9915,0.9915,0.9915,0.0,HOLD,0.0,82.46,-17.54,0.99,0.0,0.0,1.5,1.5,
2026-05-16 23:17:35,0.0896,0.942,0.942,0.942,0.0,HOLD,0.0,82.46,-17.54,0.94,0.0,0.0,1.5,1.5,
2026-05-17 00:17:35,0.0754,0.771,0.771,0.771,0.0,HOLD,0.0,82.46,-17.54,0.77,0.0,0.0,1.5,1.5,
2026-05-17 01:17:35,0.0701,0.615,0.615,0.615,0.0,HOLD,0.0,82.46,-17.54,0.61,0.0,0.0,1.5,1.5,
2026-05-17 02:17:35,0.0614,0.6195,0.6195,0.6195,0.0,HOLD,0.0,82.46,-17.54,0.62,0.0,0.0,1.5,1.5,
2026-05-17 03:17:35,0.0621,0.642,0.642,0.642,0.0,HOLD,0.0,82.46,-17.54,0.64,0.0,0.0,1.5,1.5,
2026-05-17 04:17:35,0.0707,0.7455,0.7455,0.7455,0.0,HOLD,0.0,82.46,-17.54,0.75,0.0,0.0,1.5,1.5,
2026-05-17 05:17:35,0.0863,0.8985,0.8985,0.8985,0.0,HOLD,0.0,82.46,-17.54,0.9,0.0,0.0,1.5,1.5,
2026-05-17 06:17:35,0.102,1.1355,1.1355,1.1355,0.0,HOLD,0.0,82.46,-17.54,1.14,0.0,0.0,1.5,1.5,
2026-05-17 07:17:35,0.0953,1.425,1.425,1.425,0.0,HOLD,0.0,82.46,-17.54,1.42,0.0,0.0,1.5,1.5,
2026-05-17 08:17:35,0.0689,1.251,1.251,1.251,0.0,HOLD,0.0,82.46,-17.54,1.25,0.0,0.0,1.5,1.5,
2026-05-17 09:17:35,0.0433,1.0065,1.0065,1.0065,0.0,HOLD,0.0,82.46,-17.54,1.01,0.0,0.0,1.5,1.5,
2026-05-17 10:17:35,0.03,0.837,0.837,0.837,0.0,HOLD,0.0,82.46,-17.54,0.84,0.0,0.0,1.5,1.5,
2026-05-17 11:17:35,0.03,0.852,0.852,0.852,0.0,HOLD,0.0,82.46,-17.54,0.85,0.0,0.0,1.5,1.5,
2026-05-17 12:17:35,0.03,1.014,1.014,1.014,0.0,HOLD,0.0,82.46,-17.54,1.01,0.0,0.0,1.5,1.5,
2026-05-17 13:17:35,0.03,1.1085,1.1085,1.1085,0.0,HOLD,0.0,82.46,-17.54,1.11,0.0,0.0,1.5,1.5,
2026-05-17 14:17:35,0.03,1.1775,1.1775,1.1775,0.0,HOLD,0.0,82.46,-17.54,1.18,0.0,0.0,1.5,1.5,
2026-05-17 15:17:35,0.0461,1.293,1.293,1.293,0.0,HOLD,0.0,82.46,-17.54,1.29,0.0,0.0,1.5,1.5,
2026-05-17 16:17:35,0.0827,1.4835,1.4835,1.4835,0.0,HOLD,0.0,82.46,-17.54,1.48,0.0,0.0,1.5,1.5,
2026-05-17 17:17:35,0.1356,1.8225,1.8225,1.8225,0.0,HOLD,0.0,82.46,-17.54,1.82,0.0,0.0,1.5,1.5,
2026-05-17 18:17:35,0.1392,1.7115,1.7115,1.7115,0.0,HOLD,0.0,82.46,-17.54,1.71,0.0,0.0,1.5,1.5,
2026-05-17 19:17:35,0.1454,1.5225,1.5225,1.5225,0.0,HOLD,0.0,82.46,-17.54,1.52,0.0,0.0,1.5,1.5,
2026-05-17 20:17:35,0.1416,1.3515,1.3515,1.3515,0.0,HOLD,0.0,82.46,-17.54,1.35,0.0,0.0,1.5,1.5,
2026-05-17 21:17:35,0.1218,1.3425,1.3425,1.3425,0.0,HOLD,0.0,82.46,-17.54,1.34,0.0,0.0,1.5,1.5,
2026-05-17 22:17:35,0.1043,0.927,0.927,0.927,0.0,HOLD,0.0,82.46,-17.54,0.93,0.0,0.0,1.5,1.5,
2026-05-17 23:17:35,0.0909,0.9075,0.9075,0.9075,0.0,HOLD,0.0,82.46,-17.54,0.91,0.0,0.0,1.5,1.5,
2026-05-18 00:17:35,0.1043,1.1265,1.1265,1.1265,0.0,HOLD,0.0,82.46,-17.54,1.13,0.0,0.0,1.5,1.5,
2026-05-18 01:17:35,0.0993,0.8955,0.8955,0.8955,0.0,HOLD,0.0,82.46,-17.54,0.9,0.0,0.0,1.5,1.5,
2026-05-18 02:17:35,0.0891,0.876,0.876,0.876,0.0,HOLD,0.0,82.46,-17.54,0.88,0.0,0.0,1.5,1.5,
2026-05-18 03:17:35,0.0868,0.849,0.849,0.849,0.0,HOLD,0.0,82.46,-17.54,0.85,0.0,0.0,1.5,1.5,
2026-05-18 04:17:35,0.1001,0.918,0.918,0.918,0.0,HOLD,0.0,82.46,-17.54,0.92,0.0,0.0,1.5,1.5,
2026-05-18 05:17:35,0.1331,1.248,1.248,1.248,0.0,HOLD,0.0,82.46,-17.54,1.25,0.0,0.0,1.5,1.5,
2026-05-18 06:17:35,0.1431,1.5945,1.5945,1.5945,0.0,HOLD,0.0,82.46,-17.54,1.59,0.0,0.0,1.5,1.5,
2026-05-18 07:17:35,0.0799,2.0415,2.0415,2.0415,0.0,HOLD,0.0,82.46,-17.54,2.04,0.0,0.0,0.7,1.5,Custom Adjustment
2026-05-18 08:17:35,0.0567,0.854,0.854,0.854,0.0,HOLD,0.0,82.46,-17.54,0.85,0.0,0.0,0.7,0.7,
2026-05-18 09:17:35,0.0309,0.6657,0.6657,0.6657,0.0,HOLD,0.0,82.46,-17.54,0.67,0.0,0.0,0.7,0.7,
2026-05-18 10:17:35,0.014,0.5558,0.5558,0.5558,0.0,HOLD,0.0,82.46,-17.54,0.56,0.0,0.0,0.7,0.7,
2026-05-18 11:17:35,0.014,0.6405,0.6405,0.6405,0.0,HOLD,0.0,82.46,-17.54,0.64,0.0,0.0,0.7,0.7,
2026-05-18 12:17:35,0.0331,0.5733,0.5733,0.5733,0.0,HOLD,0.0,82.46,-17.54,0.57,0.0,0.0,1.0,0.7,
2026-05-18 13:17:35,0.0449,1.122,1.122,1.122,0.0,HOLD,0.0,82.46,-17.54,1.12,0.0,0.0,1.0,1.0,
2026-05-18 14:17:35,0.0296,1.128,1.128,1.128,0.0,HOLD,0.0,82.46,-17.54,1.13,0.0,0.0,1.0,1.0,
2026-05-18 15:17:35,0.0746,1.152,1.152,1.152,0.0,HOLD,0.0,82.46,-17.54,1.15,0.0,0.0,1.0,1.0,
2026-05-18 16:17:35,0.0963,1.528,1.528,1.528,0.0,HOLD,0.0,82.46,-17.54,1.53,0.0,0.0,1.0,1.0,
2026-05-18 17:17:35,0.1385,1.63,1.63,1.63,0.0,HOLD,0.0,82.46,-17.54,1.63,0.0,0.0,1.0,1.0,
2026-05-18 18:17:35,0.1417,1.633,1.633,1.633,0.0,HOLD,0.0,82.46,-17.54,1.63,0.0,0.0,1.0,1.0,
2026-05-18 19:17:35,0.1387,1.414,1.414,1.414,0.0,HOLD,0.0,82.46,-17.54,1.41,0.0,0.0,1.0,1.0,
2026-05-18 20:17:35,0.1354,1.256,1.256,1.256,0.0,HOLD,0.0,82.46,-17.54,1.26,0.0,0.0,1.0,1.0,
2026-05-18 21:17:35,0.1223,1.267,1.267,1.267,0.0,HOLD,0.0,82.46,-17.54,1.27,0.0,0.0,1.0,1.0,
2026-05-18 22:17:35,0.0918,0.964,0.964,0.964,0.0,HOLD,0.0,82.46,-17.54,0.96,0.0,0.0,1.0,1.0,
2026-05-18 23:17:35,0.0811,0.855,0.855,0.855,0.0,HOLD,0.0,82.46,-17.54,0.85,0.0,0.0,1.0,1.0,
2026-05-19 00:17:35,0.0741,0.703,0.703,0.703,0.0,HOLD,0.0,82.46,-17.54,0.7,0.0,0.0,1.0,1.0,
2026-05-19 01:17:35,0.0649,0.668,0.668,0.668,0.0,HOLD,0.0,82.46,-17.54,0.67,0.0,0.0,1.0,1.0,
2026-05-19 02:17:35,0.0572,0.592,0.592,0.592,0.0,HOLD,0.0,82.46,-17.54,0.59,0.0,0.0,1.0,1.0,
2026-05-19 03:17:35,0.0602,0.567,0.567,0.567,0.0,HOLD,0.0,82.46,-17.54,0.57,0.0,0.0,1.0,1.0,
2026-05-19 04:17:35,0.067,0.633,0.633,0.633,0.0,HOLD,0.0,82.46,-17.54,0.63,0.0,0.0,1.0,1.0,
2026-05-19 05:17:35,0.0842,0.874,0.874,0.874,0.0,HOLD,0.0,82.46,-17.54,0.87,0.0,0.0,1.0,1.0,
2026-05-19 06:17:35,0.0928,1.228,1.228,1.228,0.0,HOLD,0.0,82.46,-17.54,1.23,0.0,0.0,1.0,1.0,
2026-05-19 07:17:35,0.1008,1.33,1.33,1.33,0.0,HOLD,0.0,82.46,-17.54,1.33,0.0,0.0,1.0,1.0,
2026-05-19 08:17:35,0.072,1.188,1.188,1.188,0.0,HOLD,0.0,82.46,-17.54,1.19,0.0,0.0,1.0,1.0,
2026-05-19 09:17:35,0.0475,0.967,0.967,0.967,0.0,HOLD,0.0,82.46,-17.54,0.97,0.0,0.0,1.0,1.0,
2026-05-19 10:17:35,0.0399,0.809,0.809,0.809,0.0,HOLD,0.0,82.46,-17.54,0.81,0.0,0.0,1.0,1.0,
2026-05-19 11:17:35,0.0232,0.853,0.853,0.853,0.0,HOLD,0.0,82.46,-17.54,0.85,0.0,0.0,1.0,1.0,
2026-05-19 12:17:35,0.0368,0.88,0.88,0.88,0.0,HOLD,0.0,82.46,-17.54,0.88,0.0,0.0,1.0,1.0,
2026-05-19 13:17:35,0.0295,0.931,0.931,0.931,0.0,HOLD,0.0,82.46,-17.54,0.93,0.0,0.0,1.0,1.0,
2026-05-19 14:17:35,0.0436,1.118,1.118,1.118,0.0,HOLD,0.0,82.46,-17.54,1.12,0.0,0.0,1.0,1.0,
2026-05-19 15:17:35,0.0707,1.137,1.137,1.137,0.0,HOLD,0.0,82.46,-17.54,1.14,0.0,0.0,1.0,1.0,
2026-05-19 16:17:35,0.1139,1.464,1.464,1.464,0.0,HOLD,0.0,82.46,-17.54,1.46,0.0,0.0,1.0,1.0,
2026-05-19 17:17:35,0.143,1.662,1.662,1.662,0.0,HOLD,0.0,82.46,-17.54,1.66,0.0,0.0,1.0,1.0,
2026-05-19 18:17:35,0.1388,1.397,1.397,1.397,0.0,HOLD,0.0,82.46,-17.54,1.4,0.0,0.0,1.0,1.0,
2026-05-19 19:17:35,0.1468,1.45,1.45,1.45,0.0,HOLD,0.0,82.46,-17.54,1.45,0.0,0.0,1.0,1.0,
2026-05-19 20:17:35,0.1275,1.271,1.271,1.271,0.0,HOLD,0.0,82.46,-17.54,1.27,0.0,0.0,1.0,1.0,
2026-05-19 21:17:35,0.115,1.263,1.263,1.263,0.0,HOLD,0.0,82.46,-17.54,1.26,0.0,0.0,1.0,1.0,
2026-05-19 22:17:35,0.0991,0.962,0.962,0.962,0.0,HOLD,0.0,82.46,-17.54,0.96,0.0,0.0,1.0,1.0,
2026-05-19 23:17:35,0.0837,0.802,0.802,0.802,0.0,HOLD,0.0,82.46,-17.54,0.8,0.0,0.0,1.0,1.0,
2026-05-20 00:17:35,0.0694,0.68,0.68,0.68,0.0,HOLD,0.0,82.46,-17.54,0.68,0.0,0.0,1.0,1.0,
2026-05-20 01:17:35,0.0647,0.656,0.656,0.656,0.0,HOLD,0.0,82.46,-17.54,0.66,0.0,0.0,1.0,1.0,
