sim_datetime,agent_id,price,demand,actual_demand,predicted_demand,forecast_error,action_name,battery_level,account_balance,cumulative_profit,unmet_demand,reward,variance_penalty,price_multiplier,demand_multiplier,active_scenario
2026-05-07 21:37:45,Conservative_Bot,0.1143,1.212,1.212,1.212,0.0,HOLD,11.51,95.63,-4.37,0.0,0.0,0.008823,1.0,1.0,
2026-05-07 22:37:45,RL_Trader,0.094,1.003,1.003,1.003,0.0,BUY,7.98,94.76,-5.24,0.0,0.0,0.008225,1.0,1.0,
2026-05-07 22:37:45,Greedy_Bot,0.094,1.003,1.003,1.003,0.0,HOLD,19.21,101.17,1.17,0.0,0.0,0.016639,1.0,1.0,
2026-05-07 22:37:45,Conservative_Bot,0.094,1.003,1.003,1.003,0.0,HOLD,10.51,95.63,-4.37,0.0,0.0,0.008823,1.0,1.0,
2026-05-07 23:37:45,RL_Trader,0.0838,0.823,0.823,0.823,0.0,BUY,8.72,94.63,-5.37,0.0,0.0,0.008225,1.0,1.0,
2026-05-07 23:37:45,Greedy_Bot,0.0838,0.823,0.823,0.823,0.0,HOLD,18.39,101.17,1.17,0.0,0.0,0.016639,1.0,1.0,
2026-05-07 23:37:45,Conservative_Bot,0.0838,0.823,0.823,0.823,0.0,BUY,14.69,95.21,-4.79,0.0,0.0,0.00881,1.0,1.0,
2026-05-08 00:37:45,RL_Trader,0.0757,0.687,0.687,0.687,0.0,BUY,9.58,94.51,-5.49,0.0,0.0,0.008231,1.0,1.0,
2026-05-08 00:37:45,Greedy_Bot,0.0757,0.687,0.687,0.687,0.0,BUY,22.7,100.79,0.79,0.0,0.0,0.016711,1.0,1.0,
2026-05-08 00:37:45,Conservative_Bot,0.0757,0.687,0.687,0.687,0.0,BUY,19.0,94.83,-5.17,0.0,0.0,0.008925,1.0,1.0,
2026-05-08 01:37:45,RL_Trader,0.0674,0.664,0.664,0.664,0.0,BUY,10.39,94.41,-5.59,0.0,0.0,0.008232,1.0,1.0,
2026-05-08 01:37:45,Greedy_Bot,0.0674,0.664,0.664,0.664,0.0,BUY,27.04,100.45,0.45,0.0,0.0,0.016734,1.0,1.0,
2026-05-08 01:37:45,Conservative_Bot,0.0674,0.664,0.664,0.664,0.0,BUY,23.33,94.49,-5.51,0.0,0.0,0.00896,1.0,1.0,
2026-05-08 02:37:45,RL_Trader,0.0594,0.618,0.618,0.618,0.0,BUY,11.17,94.33,-5.67,0.0,0.0,0.008232,1.0,1.0,
2026-05-08 02:37:45,Greedy_Bot,0.0594,0.618,0.618,0.618,0.0,BUY,31.42,100.16,0.16,0.0,0.0,0.016745,1.0,1.0,
2026-05-08 02:37:45,Conservative_Bot,0.0594,0.618,0.618,0.618,0.0,BUY,27.72,94.2,-5.8,0.0,0.0,0.009313,1.0,1.0,
2026-05-08 03:37:45,RL_Trader,0.0611,0.603,0.603,0.603,0.0,BUY,11.96,94.24,-5.76,0.0,0.0,0.008232,1.0,1.0,
2026-05-08 03:37:45,Greedy_Bot,0.0611,0.603,0.603,0.603,0.0,BUY,35.82,99.85,-0.15,0.0,0.0,0.016734,1.0,1.0,
2026-05-08 03:37:45,Conservative_Bot,0.0611,0.603,0.603,0.603,0.0,HOLD,27.11,94.2,-5.8,0.0,0.0,0.009313,1.0,1.0,
2026-05-08 04:37:45,RL_Trader,0.0638,0.641,0.641,0.641,0.0,BUY,12.69,94.15,-5.85,0.0,0.0,0.008232,1.0,1.0,
2026-05-08 04:37:45,Greedy_Bot,0.0638,0.641,0.641,0.641,0.0,BUY,40.18,99.53,-0.47,0.0,0.0,0.016716,1.0,1.0,
2026-05-08 04:37:45,Conservative_Bot,0.0638,0.641,0.641,0.641,0.0,HOLD,26.47,94.2,-5.8,0.0,0.0,0.009313,1.0,1.0,
2026-05-08 05:37:45,RL_Trader,0.0848,0.837,0.837,0.837,0.0,BUY,13.28,94.03,-5.97,0.0,0.0,0.008231,1.0,1.0,
2026-05-08 05:37:45,Greedy_Bot,0.0848,0.837,0.837,0.837,0.0,HOLD,39.34,99.53,-0.47,0.0,0.0,0.016716,1.0,1.0,
2026-05-08 05:37:45,Conservative_Bot,0.0848,0.837,0.837,0.837,0.0,HOLD,25.64,94.2,-5.8,0.0,0.0,0.009313,1.0,1.0,
2026-05-08 06:37:45,RL_Trader,0.0989,1.089,1.089,1.089,0.0,BUY,13.59,93.9,-6.1,0.0,0.0,0.008233,1.0,1.0,
2026-05-08 06:37:45,Greedy_Bot,0.0989,1.089,1.089,1.089,0.0,HOLD,38.25,99.53,-0.47,0.0,0.0,0.016716,1.0,1.0,
2026-05-08 06:37:45,Conservative_Bot,0.0989,1.089,1.089,1.089,0.0,HOLD,24.55,94.2,-5.8,0.0,0.0,0.009313,1.0,1.0,
2026-05-08 07:37:45,RL_Trader,0.1107,1.44,1.44,1.44,0.0,SELL,8.15,94.34,-5.66,0.0,0.0,0.008488,1.0,1.0,
2026-05-08 07:37:45,Greedy_Bot,0.1107,1.44,1.44,1.44,0.0,HOLD,36.81,99.53,-0.47,0.0,0.0,0.016716,1.0,1.0,
2026-05-08 07:37:45,Conservative_Bot,0.1107,1.44,1.44,1.44,0.0,HOLD,23.11,94.2,-5.8,0.0,0.0,0.009313,1.0,1.0,
2026-05-08 08:37:45,RL_Trader,0.0827,1.178,1.178,1.178,0.0,BUY,8.36,94.22,-5.78,0.0,0.0,0.008478,1.0,1.0,
2026-05-08 08:37:45,Greedy_Bot,0.0827,1.178,1.178,1.178,0.0,HOLD,35.63,99.53,-0.47,0.0,0.0,0.016716,1.0,1.0,
2026-05-08 08:37:45,Conservative_Bot,0.0827,1.178,1.178,1.178,0.0,BUY,26.93,93.78,-6.22,0.0,0.0,0.009972,1.0,1.0,
2026-05-08 09:37:45,RL_Trader,0.0469,0.929,0.929,0.929,0.0,BUY,11.44,94.04,-5.96,0.0,0.0,0.008499,1.0,1.0,
2026-05-08 09:37:45,Greedy_Bot,0.0469,0.929,0.929,0.929,0.0,BUY,39.7,99.3,-0.7,0.0,0.0,0.016746,1.0,1.0,
2026-05-08 09:37:45,Conservative_Bot,0.0469,0.929,0.929,0.929,0.0,HOLD,26.0,93.78,-6.22,0.0,0.0,0.009872,1.0,1.0,
2026-05-08 10:37:45,RL_Trader,0.0302,0.81,0.81,0.81,0.0,BUY,11.66,94.0,-6.0,0.0,0.0,0.008498,1.0,1.0,
2026-05-08 10:37:45,Greedy_Bot,0.0302,0.81,0.81,0.81,0.0,BUY,43.89,99.15,-0.85,0.0,0.0,0.016751,1.0,1.0,
2026-05-08 10:37:45,Conservative_Bot,0.0302,0.81,0.81,0.81,0.0,HOLD,25.19,93.78,-6.22,0.0,0.0,0.009872,1.0,1.0,
2026-05-08 11:37:45,RL_Trader,0.024,0.872,0.872,0.872,0.0,BUY,11.72,93.98,-6.02,0.0,0.0,0.008494,1.0,1.0,
2026-05-08 11:37:45,Greedy_Bot,0.024,0.872,0.872,0.872,0.0,BUY,48.02,99.03,-0.97,0.0,0.0,0.016767,1.0,1.0,
2026-05-08 11:37:45,Conservative_Bot,0.024,0.872,0.872,0.872,0.0,HOLD,24.32,93.78,-6.22,0.0,0.0,0.009872,1.0,1.0,
2026-05-08 12:37:45,RL_Trader,0.02,0.971,0.971,0.971,0.0,BUY,11.61,93.96,-6.04,0.0,0.0,0.008498,1.0,1.0,
2026-05-08 12:37:45,Greedy_Bot,0.02,0.971,0.971,0.971,0.0,BUY,49.03,98.99,-1.01,0.0,0.0,0.016713,1.0,1.0,
2026-05-08 12:37:45,Conservative_Bot,0.02,0.971,0.971,0.971,0.0,BUY,28.35,93.68,-6.32,0.0,0.0,0.009857,1.0,1.0,
2026-05-08 13:37:45,RL_Trader,0.0414,1.034,1.034,1.034,0.0,BUY,11.62,93.92,-6.08,0.0,0.0,0.00849,1.0,1.0,
2026-05-08 13:37:45,Greedy_Bot,0.0414,1.034,1.034,1.034,0.0,BUY,48.97,98.95,-1.05,0.0,0.0,0.016695,1.0,1.0,
2026-05-08 13:37:45,Conservative_Bot,0.0414,1.034,1.034,1.034,0.0,HOLD,27.31,93.68,-6.32,0.0,0.0,0.009857,1.0,1.0,
2026-05-08 14:37:45,RL_Trader,0.0559,1.032,1.032,1.032,0.0,BUY,11.75,93.86,-6.14,0.0,0.0,0.008482,1.0,1.0,
2026-05-08 14:37:45,Greedy_Bot,0.0559,1.032,1.032,1.032,0.0,BUY,48.97,98.89,-1.11,0.0,0.0,0.016704,1.0,1.0,
2026-05-08 14:37:45,Conservative_Bot,0.0559,1.032,1.032,1.032,0.0,HOLD,26.28,93.68,-6.32,0.0,0.0,0.009857,1.0,1.0,
2026-05-08 15:37:45,RL_Trader,0.0529,1.249,1.249,1.249,0.0,BUY,11.54,93.8,-6.2,0.0,0.0,0.008483,1.0,1.0,
2026-05-08 15:37:45,Greedy_Bot,0.0529,1.249,1.249,1.249,0.0,BUY,48.75,98.83,-1.17,0.0,0.0,0.01669,1.0,1.0,
2026-05-08 15:37:45,Conservative_Bot,0.0529,1.249,1.249,1.249,0.0,HOLD,25.03,93.68,-6.32,0.0,0.0,0.009857,1.0,1.0,
2026-05-08 16:37:45,RL_Trader,0.1011,1.332,1.332,1.332,0.0,SELL,6.21,94.21,-5.79,0.0,0.0,0.008221,1.0,1.0,
2026-05-08 16:37:45,Greedy_Bot,0.1011,1.332,1.332,1.332,0.0,HOLD,47.42,98.83,-1.17,0.0,0.0,0.01669,1.0,1.0,
2026-05-08 16:37:45,Conservative_Bot,0.1011,1.332,1.332,1.332,0.0,HOLD,23.7,93.68,-6.32,0.0,0.0,0.007527,1.0,1.0,
2026-05-08 17:37:45,RL_Trader,0.1466,1.593,1.593,1.593,0.0,BUY,6.21,93.97,-6.03,0.0,0.0,0.008243,1.0,1.0,
2026-05-08 17:37:45,Greedy_Bot,0.1466,1.593,1.593,1.593,0.0,SELL,40.83,99.57,-0.43,0.0,0.0,0.016764,1.0,1.0,
2026-05-08 17:37:45,Conservative_Bot,0.1466,1.593,1.593,1.593,0.0,HOLD,22.11,93.68,-6.32,0.0,0.0,0.007527,1.0,1.0,
2026-05-08 18:37:45,RL_Trader,0.1507,1.486,1.486,1.486,0.0,BUY,6.37,93.72,-6.28,0.0,0.0,0.008269,1.0,1.0,
2026-05-08 18:37:45,Greedy_Bot,0.1507,1.486,1.486,1.486,0.0,SELL,34.34,100.32,0.32,0.0,0.0,0.016882,1.0,1.0,
2026-05-08 18:37:45,Conservative_Bot,0.1507,1.486,1.486,1.486,0.0,HOLD,20.62,93.68,-6.32,0.0,0.0,0.007527,1.0,1.0,
2026-05-08 19:37:45,RL_Trader,0.1433,1.522,1.522,1.522,0.0,BUY,6.45,93.49,-6.51,0.0,0.0,0.008216,1.0,1.0,
2026-05-08 19:37:45,Greedy_Bot,0.1433,1.522,1.522,1.522,0.0,SELL,27.82,101.04,1.04,0.0,0.0,0.016712,1.0,1.0,
2026-05-08 19:37:45,Conservative_Bot,0.1433,1.522,1.522,1.522,0.0,HOLD,19.1,93.68,-6.32,0.0,0.0,0.007527,1.0,1.0,
2026-05-08 20:37:45,RL_Trader,0.1211,1.305,1.305,1.305,0.0,BUY,6.74,93.3,-6.7,0.0,0.0,0.008185,1.0,1.0,
2026-05-08 20:37:45,Greedy_Bot,0.1211,1.305,1.305,1.305,0.0,SELL,21.51,101.64,1.64,0.0,0.0,0.016512,1.0,1.0,
2026-05-08 20:37:45,Conservative_Bot,0.1211,1.305,1.305,1.305,0.0,HOLD,17.79,93.68,-6.32,0.0,0.0,0.007527,1.0,1.0,
2026-05-08 21:37:45,RL_Trader,0.1188,1.209,1.209,1.209,0.0,BUY,7.14,93.11,-6.89,0.0,0.0,0.0082,1.0,1.0,
2026-05-08 21:37:45,Greedy_Bot,0.1188,1.209,1.209,1.209,0.0,HOLD,20.3,101.64,1.64,0.0,0.0,0.016512,1.0,1.0,
2026-05-08 21:37:45,Conservative_Bot,0.1188,1.209,1.209,1.209,0.0,HOLD,16.58,93.68,-6.32,0.0,0.0,0.007527,1.0,1.0,
2026-05-08 22:37:45,RL_Trader,0.0981,0.955,0.955,0.955,0.0,BUY,7.8,92.95,-7.05,0.0,0.0,0.00821,1.0,1.0,
2026-05-08 22:37:45,Greedy_Bot,0.0981,0.955,0.955,0.955,0.0,HOLD,19.35,101.64,1.64,0.0,0.0,0.016512,1.0,1.0,
2026-05-08 22:37:45,Conservative_Bot,0.0981,0.955,0.955,0.955,0.0,HOLD,15.63,93.68,-6.32,0.0,0.0,0.007527,1.0,1.0,
2026-05-08 23:37:45,RL_Trader,0.0848,0.89,0.89,0.89,0.0,BUY,8.45,92.82,-7.18,0.0,0.0,0.00821,1.0,1.0,
2026-05-08 23:37:45,Greedy_Bot,0.0848,0.89,0.89,0.89,0.0,HOLD,18.46,101.64,1.64,0.0,0.0,0.016512,1.0,1.0,
2026-05-08 23:37:45,Conservative_Bot,0.0848,0.89,0.89,0.89,0.0,BUY,19.74,93.26,-6.74,0.0,0.0,0.007551,1.0,1.0,
2026-05-09 00:37:45,RL_Trader,0.0499,0.527,0.527,0.527,0.0,BUY,11.92,92.62,-7.38,0.0,0.0,0.008295,1.0,1.0,
2026-05-09 00:37:45,Greedy_Bot,0.0499,0.527,0.527,0.527,0.0,BUY,22.93,101.39,1.39,0.0,0.0,0.016236,1.0,1.0,
2026-05-09 00:37:45,Conservative_Bot,0.0499,0.527,0.527,0.527,0.0,BUY,24.21,93.01,-6.99,0.0,0.0,0.00712,1.0,1.0,
2026-05-09 01:37:45,RL_Trader,0.0462,0.449,0.449,0.449,0.0,BUY,12.76,92.56,-7.44,0.0,0.0,0.008294,1.0,1.0,
2026-05-09 01:37:45,Greedy_Bot,0.0462,0.449,0.449,0.449,0.0,BUY,27.48,101.16,1.16,0.0,0.0,0.016023,1.0,1.0,
2026-05-09 01:37:45,Conservative_Bot,0.0462,0.449,0.449,0.449,0.0,BUY,28.76,92.78,-7.22,0.0,0.0,0.006786,1.0,1.0,
2026-05-09 02:37:45,RL_Trader,0.0419,0.412,0.412,0.412,0.0,BUY,13.56,92.51,-7.49,0.0,0.0,0.008298,1.0,1.0,
2026-05-09 02:37:45,Greedy_Bot,0.0419,0.412,0.412,0.412,0.0,BUY,32.07,100.95,0.95,0.0,0.0,0.01586,1.0,1.0,
2026-05-09 02:37:45,Conservative_Bot,0.0419,0.412,0.412,0.412,0.0,HOLD,28.35,92.78,-7.22,0.0,0.0,0.006395,1.0,1.0,
2026-05-09 03:37:45,RL_Trader,0.0439,0.45,0.45,0.45,0.0,BUY,14.3,92.46,-7.54,0.0,0.0,0.0083,1.0,1.0,
2026-05-09 03:37:45,Greedy_Bot,0.0439,0.45,0.45,0.45,0.0,BUY,36.62,100.73,0.73,0.0,0.0,0.015692,1.0,1.0,
2026-05-09 03:37:45,Conservative_Bot,0.0439,0.45,0.45,0.45,0.0,HOLD,27.9,92.78,-7.22,0.0,0.0,0.006395,1.0,1.0,
2026-05-09 04:37:45,RL_Trader,0.0466,0.475,0.475,0.475,0.0,BUY,15.0,92.4,-7.6,0.0,0.0,0.008301,1.0,1.0,
2026-05-09 04:37:45,Greedy_Bot,0.0466,0.475,0.475,0.475,0.0,BUY,41.15,100.5,0.5,0.0,0.0,0.015511,1.0,1.0,
2026-05-09 04:37:45,Conservative_Bot,0.0466,0.475,0.475,0.475,0.0,HOLD,27.43,92.78,-7.22,0.0,0.0,0.006395,1.0,1.0,
2026-05-09 05:37:45,RL_Trader,0.0584,0.602,0.602,0.602,0.0,BUY,15.61,92.33,-7.67,0.0,0.0,0.008286,1.0,1.0,
2026-05-09 05:37:45,Greedy_Bot,0.0584,0.602,0.602,0.602,0.0,BUY,45.54,100.21,0.21,0.0,0.0,0.01586,1.0,1.0,
2026-05-09 05:37:45,Conservative_Bot,0.0584,0.602,0.602,0.602,0.0,HOLD,26.82,92.78,-7.22,0.0,0.0,0.006395,1.0,1.0,
2026-05-09 06:37:45,RL_Trader,0.0652,0.755,0.755,0.755,0.0,BUY,16.04,92.26,-7.74,0.0,0.0,0.008257,1.0,1.0,
2026-05-09 06:37:45,Greedy_Bot,0.0652,0.755,0.755,0.755,0.0,BUY,49.24,99.92,-0.08,0.0,0.0,0.016177,1.0,1.0,
2026-05-09 06:37:45,Conservative_Bot,0.0652,0.755,0.755,0.755,0.0,HOLD,26.07,92.78,-7.22,0.0,0.0,0.006395,1.0,1.0,
2026-05-09 07:37:45,RL_Trader,0.0679,0.989,0.989,0.989,0.0,BUY,16.15,92.18,-7.82,0.0,0.0,0.00631,1.0,1.0,
2026-05-09 07:37:45,Greedy_Bot,0.0679,0.989,0.989,0.989,0.0,BUY,49.01,99.87,-0.13,0.0,0.0,0.01619,1.0,1.0,
2026-05-09 07:37:45,Conservative_Bot,0.0679,0.989,0.989,0.989,0.0,HOLD,25.08,92.78,-7.22,0.0,0.0,0.006395,1.0,1.0,
2026-05-09 08:37:45,RL_Trader,0.0372,0.798,0.798,0.798,0.0,BUY,16.23,92.15,-7.85,0.0,0.0,0.006329,1.0,1.0,
2026-05-09 08:37:45,Greedy_Bot,0.0372,0.798,0.798,0.798,0.0,BUY,49.2,99.83,-0.17,0.0,0.0,0.016198,1.0,1.0,
2026-05-09 08:37:45,Conservative_Bot,0.0372,0.798,0.798,0.798,0.0,HOLD,24.28,92.78,-7.22,0.0,0.0,0.005238,1.0,1.0,
2026-05-09 09:37:45,RL_Trader,0.02,0.645,0.645,0.645,0.0,BUY,16.3,92.14,-7.86,0.0,0.0,0.006277,1.0,1.0,
2026-05-09 09:37:45,Greedy_Bot,0.02,0.645,0.645,0.645,0.0,BUY,49.35,99.81,-0.19,0.0,0.0,0.015997,1.0,1.0,
2026-05-09 09:37:45,Conservative_Bot,0.02,0.645,0.645,0.645,0.0,BUY,28.64,92.68,-7.32,0.0,0.0,0.00525,1.0,1.0,
2026-05-09 10:37:45,RL_Trader,0.02,0.619,0.619,0.619,0.0,BUY,16.41,92.12,-7.88,0.0,0.0,0.006292,1.0,1.0,
2026-05-09 10:37:45,Greedy_Bot,0.02,0.619,0.619,0.619,0.0,BUY,49.38,99.8,-0.2,0.0,0.0,0.015901,1.0,1.0,
2026-05-09 10:37:45,Conservative_Bot,0.02,0.619,0.619,0.619,0.0,HOLD,28.02,92.68,-7.32,0.0,0.0,0.00525,1.0,1.0,
2026-05-09 11:37:45,RL_Trader,0.02,0.683,0.683,0.683,0.0,BUY,16.43,92.11,-7.89,0.0,0.0,0.0063,1.0,1.0,
2026-05-09 11:37:45,Greedy_Bot,0.02,0.683,0.683,0.683,0.0,BUY,49.32,99.79,-0.21,0.0,0.0,0.015833,1.0,1.0,
2026-05-09 11:37:45,Conservative_Bot,0.02,0.683,0.683,0.683,0.0,HOLD,27.34,92.68,-7.32,0.0,0.0,0.00525,1.0,1.0,
